geometry,tot,영역 구분
"POLYGON ((127.49676692748106 36.10341838009623, 127.49676690901079 36.10386916949588, 127.49621141077417 36.10386915321932, 127.49621143241795 36.10341836381995, 127.49676692748106 36.10341838009623))",92.78,0
"POLYGON ((127.49732242254453 36.10341839379744, 127.49732240724774 36.10386918319732, 127.49676690901074 36.10386916949611, 127.496766927481 36.10341838009646, 127.49732242254453 36.10341839379744))",47.4,0
"POLYGON ((127.49787791760895 36.10341840492269, 127.49787790548567 36.103869194322755, 127.4973224072483 36.103869183196885, 127.4973224225451 36.10341839379701, 127.49787791760895 36.10341840492269))",22.150000000000006,0
"POLYGON ((127.49843341267234 36.10341841347398, 127.49843340372256 36.10386920287417, 127.49787790548493 36.10386919432363, 127.4978779176082 36.10341840492357, 127.49843341267234 36.10341841347398))",7.420000000000003,0
"POLYGON ((127.4984334037232 36.10386920287404, 127.49843339477322 36.10431999224025, 127.49787789336202 36.10431998368957, 127.49787790548558 36.1038691943235, 127.4984334037232 36.10386920287404))",5.100000000000001,0
"POLYGON ((127.49787790548487 36.103869194322776, 127.4978778933613 36.10431998368885, 127.49732239195036 36.10431997256279, 127.49732240724751 36.103869183196906, 127.49787790548487 36.103869194322776))",8.440000000000003,0
"POLYGON ((127.49787789336176 36.10431998368887, 127.49787788123795 36.10477077302094, 127.49732237665337 36.1047707618947, 127.49732239195085 36.104319972562806, 127.49787789336176 36.10431998368887))",11.930000000000003,0
"POLYGON ((127.49787788123777 36.104770773020945, 127.49787786911368 36.105221562319045, 127.49732236135539 36.10522155119261, 127.4973223766532 36.104770761894706, 127.49787788123777 36.104770773020945))",7.210000000000003,0
"POLYGON ((127.49843338582303 36.104770781572164, 127.49843337687267 36.10522157087039, 127.4978778691141 36.10522156231942, 127.49787788123821 36.10477077302134, 127.49843338582303 36.104770781572164))",1.49,0
"POLYGON ((127.49843339477312 36.10431999224009, 127.49843338582293 36.10477078157231, 127.49787788123808 36.104770773021485, 127.49787789336189 36.104319983689415, 127.49843339477312 36.10431999224009))",7.070000000000002,0
"POLYGON ((127.49954439759563 36.10432000161561, 127.49954439499271 36.10477079094798, 127.49898889040756 36.10477078754801, 127.4989888961841 36.1043199982157, 127.49954439759563 36.10432000161561))",1.34,0
"POLYGON ((127.49898889618441 36.10431999821534, 127.49898889040786 36.104770787547665, 127.4984333858228 36.10477078157226, 127.49843339477299 36.10431999224004, 127.49898889618441 36.10431999821534))",1.8100000000000003,0
"POLYGON ((127.50009989843704 36.10386921307292, 127.50009989900776 36.1043200024393, 127.49954439759617 36.10432000161476, 127.49954440019903 36.10386921224839, 127.50009989843704 36.10386921307292))",0.02,0
"POLYGON ((127.4995444001988 36.10386921224859, 127.49954439759595 36.10432000161496, 127.49898889618444 36.10431999821504, 127.49898890196086 36.10386920884873, 127.4995444001988 36.10386921224859))",1.29,0
"POLYGON ((127.49898890196053 36.10386920884928, 127.4989888961841 36.104319998215594, 127.4984333947727 36.10431999224029, 127.49843340372269 36.10386920287409, 127.49898890196053 36.10386920884928))",0.02,0
