center_lat,center_lon,tot,영역 구분
36.10093869504944,127.49037903658602,65.53,500
36.10138948463045,127.49037898162705,28.230000000000004,500
36.10138943874146,127.48982350085404,67.83000000000001,500
36.100938649161456,127.48982355898606,93.66,500
36.100487859547464,127.48982361711603,45.980000000000004,500
36.10048781108546,127.48926814269004,11.080000000000004,500
36.10093860069844,127.48926808138702,18.750000000000004,500
36.10138939027746,127.489268020082,23.530000000000005,500
36.101840179823455,127.48926795877502,58.660000000000004,500
36.10184022828846,127.48982344272106,54.03,500
36.10229101780045,127.48982338458602,62.92,500
36.10229096933446,127.48926789746803,73.3,500
36.102741758812435,127.489267836159,61.620000000000005,500
36.10319254825544,127.48926777484805,285.66,500
36.10319259672245,127.48982326831302,178.45999999999998,500
36.10274180727846,127.489823326451,202.4,500
36.102741853169455,127.49037881674404,221.07,500
36.10319264261446,127.49037876178002,234.42,500
36.10319268593147,127.49093425524804,101.56,500
36.10274189648544,127.49093430703803,239.38,500
36.102291107005456,127.49093435882705,47.64,500
36.10229106369045,127.49037887170601,76.37,500
36.10184027417744,127.49037892666702,64.65,500
36.101840317491444,127.490934410615,90.89,500
36.10184039639547,127.49204537851402,5.750000000000002,500
36.10184035823145,127.49148989456403,24.650000000000006,500
36.102291147745454,127.49148984595003,57.07000000000001,500
36.10229118591045,127.49204533307302,9.380000000000003,500
36.10229122149946,127.49260082019703,19.090000000000003,500
36.10184043198445,127.49260086246603,2.6100000000000003,500
36.10184046499846,127.49315634641803,4.9300000000000015,500
36.10184049543644,127.49371183037098,1.25,500
36.10229128495345,127.49371179444901,10.370000000000003,500
36.10229125451446,127.493156307323,22.670000000000005,500
36.10274204399645,127.49315626822703,8.830000000000002,500
36.10274207443545,127.49371175852602,5.500000000000002,500
36.10319286388445,127.49371172260301,5.050000000000002,500
36.103192833444446,127.49315622913001,6.160000000000002,500
36.10319280042945,127.49260073565804,12.750000000000004,500
36.10274201098145,127.49260077792803,17.120000000000005,500
36.102741975391446,127.49204528763002,32.42,500
36.102741937225446,127.49148979733403,144.77,500
36.10319276483845,127.49204524218703,18.250000000000004,500
36.10319272667246,127.491489748717,20.300000000000004,500
36.10364351608445,127.49148970009901,25.110000000000007,500
36.10364355425145,127.49204519674201,17.060000000000006,500
36.10409430546345,127.49148965148002,52.5,500
36.10409434363044,127.49204515129703,32.07,500
36.10409437922244,127.49260065111501,3.710000000000001,500
36.10364358984245,127.49260069338705,8.220000000000002,500
36.10364362285844,127.49315619003204,1.57,500
36.103643653299436,127.49371168667903,0.69,500
36.10409444267944,127.49371165075401,0.1,500
36.104094412238446,127.493156150934,1.4300000000000002,500
36.10454520158444,127.49315611183502,2.6600000000000006,500
36.10454523202644,127.49371161482804,0.6599999999999999,500
36.10499602133944,127.493711578902,0.9299999999999999,500
36.10544681061743,127.49371154297401,1.36,500
36.10544678017544,127.49315603363303,3.1000000000000005,500
36.10499599089744,127.493156072735,2.0600000000000005,500
36.105446747157444,127.49260052429301,7.560000000000002,500
36.10499595787944,127.49260056656807,8.340000000000003,500
36.10454516856744,127.49260060884198,9.220000000000002,500
36.10454513297546,127.49204510585004,43.91,500
36.104545094807435,127.49148960286006,26.560000000000006,500
36.104995884118445,127.491489554239,89.66,500
36.10499592228644,127.49204506040304,81.53,500
36.10544671156344,127.49204501495406,16.940000000000005,500
36.10544667339443,127.49148950561602,137.75,500
36.10499584337445,127.49093404807503,144.93,500
36.10544663264943,127.490933996279,39.89,500
36.10544658932945,127.49037848694303,86.87,500
36.10499580005443,127.49037854191303,257.97,500
36.10454501074545,127.49037859688204,38.57000000000001,500
36.10454505406445,127.49093409987006,90.57,500
36.10409426472044,127.49093415166402,145.0,500
36.10364347534244,127.49093420345703,155.01000000000002,500
36.10364343202544,127.49037870681501,108.35000000000001,500
36.10409422140244,127.49037865184901,77.63000000000001,500
36.10409417550943,127.48982315203604,59.650000000000006,500
36.10364338613345,127.48982321017505,36.68,500
36.104544964851435,127.48982309389503,35.47,500
36.10499575415943,127.48982303575202,212.45000000000002,500
36.105897421891434,127.49093394448202,127.53,500
36.10770065743843,127.49204478769704,3.970000000000001,500
36.10770069303544,127.492600312905,2.8900000000000006,500
36.108151482109434,127.49260027062499,4.330000000000001,500
